id,comment,Label
124,""" October 2011 (UTC) Hi Tom, I understand and you don't have to convince me of the similarities, it's just that WP requires citations to reliable sources, in this case where the author of a book or a music paper article or a professional website like AllMusic has made the connection. So those examples above, though worthwhile in themselves, don't solve the 'citation needed' issue. However I'm sure I've seen the """"Mona"""" / """"How Soon Is Now"""" connection made in at least one book on The Smiths so let me scout around and see if I can find it. Take care and tks for stopping by to discuss. Cheers, 03:20, 20""",0
125,mezo mezo is bastard,1
126,"I found it under Chronological list of PC Engine games. I thought the release dates on that page were for Japan, since there is a seperate List of TurboGrafx-16 games. The change you made is ok though, since I see IGN has it listed that way.",0
127,Are you speaking of this query? Thanks - ?!?,0
128,Hello Mrs Parry How about a nice simple question.How come when you turn around you have titties on your back.Please email me back at jeff@user.com,0
129,This is because a lot of the editors (over the course of this page's history are not American. There's nothing that can be done except to have it re-edited by someone who isn't associated with either countryand has no interest in the politics of either country as well.,0
130,""" Managing the content of articles when a plant product (whether food or other) is not in a 1:1 relationship with botanical taxa is always a problem. Here it seems clear that a separate article on the plant product is the right approach; there's bound to be some overlap with genus/species articles. This article seems to me about right in its focus on what English-speakers normally mean by """"banana"""", namely the food, where it comes from, what it is, how it's grown, etc. It would be possible to move some the taxonomy material to Musa (genus) perhaps, with some cross-referencing, so that the article concentrates more on the food and agricultural aspects of the topic, but this would be a marginal change. """,0
131,it's gay i can do better,1
132,RICK THE DICK CHECK OUT THE COMMONS PAGE YOU DUMB FUCK-I HAVE BEEN PUTTING SHIT GIRL EVERYWHERE tootles,1
133,"""Propol]] drew first blood . Well, It gets personal with me too... line 1. NAME OF REFFERRED ORGANIZATION...Wikimedia Foundation c/o CT Corporation System Street address...................818 West Seventh Street City/State/Zipcode...............Los Angeles, California 90017 Date of Referral:................July, 28 2008 line 2 ORGANIZATION'S EMPLOYER IDENTFICATION NUMBER (EIN)... 20-0049703 line 3 NATURE OF VIOLATION: [X] Organization is involved in political campaign [X] Organization is engaged in excessive lobbying activites [X] Other (describe); The organization listed here is engaged in direct political lobbying and campaigning, which is in violation of IRS code 501(c)(3) which states """"all section 501(c)(3) organizations are absolutely prohibited from directly or indirectly participating in, or intervening in, any political campaign on behalf of (or in opposition to) any candidate for elective public."""" line 4 DETAILS OF VIOLATION: Name(s) of Person(s) Involved: (you know who...) and so forth and so forth... I hope you get the drift... I will be contacting the Wikimedia Foundation Inc. at 415-839-6885 asap and see if they can see my Point of view... I hope they understand what is really happening here... if not..well, I should start printing a whole bunch of these 13909's, and have my friends send them, as it's their right to do so under US LAW... It's personal now. I have sufficient and competent evidence to make a case, based on some of my conversations with """"friends with some legal background"""". The point of this communication and a finale plea to you and the wiki office that, I'm really a nice guy and don't want to wreak your little Owellen simulation hobby, so I am giving you one last chance to really follow your wikipedian policy WP:BLP WP:NPOV WP:OWN WP:NPOV WP:COI etc... and stop the partisan bias bull donkey and do the right thing. IF not..well I will be a good American citizen and bring information to the Government of a violation of a law. One last thing..this is not a """"legal threat"""" it's just me and friends being good citizen to bring wikimedia foundation in compliance with USA:TAXCODE. You hand your friends have a wiki nice day. Post script: YOU WOULD BE A FOOL I HOPE YOU NOT TO DISMISS THIS ROB - DON'T make me follow though with this ...""",1
134,"Montreal edit help, thanks! Oui, je comprends. Merci!",0
135,You do not deserve to be alive Look over your shoulder from now on,1
136,""" Yeah I think general summaries are ok as long as they are actual summaries of multiple authors, aren't just mere repetitions of the author's statement and don't elongate the paragraph more unnecessarily. Also I'll like to point out these mistakes in your comment: """"2) per Eliade, approximative understanding, partly of apparently non-Arabian rites, so not much;"""" Eildae never says it was non-Arabian. She's talking about Monophysite rites and Monophysite was the largest branch of Christianity in Arabia. """"3) per Watt, details that may be surmised by close analysis Muhammad's life;"""" He also argues that these verses might be attacking Christian heresies rather than orthodox beliefs. Also in the final I'll like to say again the subject of the article isn't about Quran and it's historicity and interpretations. So adding more and more unnecessary arguments and interpretations makes the paragraph stray too far from the topic and unnecessarily elongates the paragraph with needless irrelevant text. """,0
