id,comment,clean_comment,Label
127,"'you mean Whore for the Machine i thought it was Paid by the Machine I thought it was ""Plane into the Ravine."" Wait, that wasnt funny. another fascinating and insightful post from ARTIE PHILIE c/o WreckAge & Exit records p.o. box 263, New York, NY 10012 ""Oh, cursed trousers!"" -Fyodor Dostoevsky'", mean whore machine thought paid machine thought plane ravine wait wasnt funny another fascinating insightful post artie philie c o wreckage exit records p o box new york ny oh cursed trousers fyodor dostoevsky ,1
128,'$200.00 For a Kalamazooare you nuckn futz! Lighten up. Youll note that the reserve price hasnt been met yet. Means that if he doesnt get the minimum he wantsno sale. Mike', kalamazooare nuckn futz lighten up youll note reserve price hasnt met yet means doesnt get minimum wantsno sale mike ,1
129,"'The only time that exist is now. How true. Now is all there is. The idea that time is some thought of line in which one travels in one direction or naother is a conceptual disaster. If you are standing by a passing train, part of it is in your past, part in your ""now"" and part in your future : This may have been posted as humor but it evoques in my mind an interesting concept. For years I have toyed with the idea that the present or now of a particle consists of two states: its immediate past and its immediate future. One continually unfolds into the other. In the case of a particle that is not moving, both states are equal. I believe this because I am a dualist, in the sense that I subscribe to the yin-yang notion that nothing can exist unless its opposite also exists. Louis Savain Before you buy.'", time exist now true is idea time thought line one travels one direction naother conceptual disaster standing passing train part past part now part future may posted humor evoques mind interesting concept years toyed idea present particle consists two states immediate past immediate future one continually unfolds other case particle moving states equal believe dualist sense subscribe yin yang notion nothing exist unless opposite also exists louis savain buy ,0
130,'tell us your suckiest story', us suckiest story ,1
131,"'I think Vange (rhymes with ""mange"") gets paid by the word to post this stuff. Steve (Vangespam snipped to help guard against rabies)'", think vange rhymes mange gets paid word post stuff steve vangespam snipped help guard rabies ,1
132,'Great interview. Loved the bit about Elvis being his first influence even before he heard him because of the Heartbreak Hotel picture. Heartbreak Hotel was to the fifties what the Beatles Ed Sullivan show was to the sixties. Both events just took people out of their lives and pointed them in a different direction. Ian', interview loved bit elvis first influence even heard heartbreak hotel picture heartbreak hotel fifties beatles ed sullivan show sixties events took people lives pointed different direction ian ,0
133,'i want to know your plans how to sepend the day', want know plans sepend day ,0
134,'show me the name that is written on the other side of your red card ', name written side red card ,0
135,'we all would like microsoft joke', would like microsoft joke ,0
136,'is this your decision it is retarded', decision retarded ,1
137,"'I am the poor unfortunate wretch who started this thread a few days ago. I would like to comment on the responses it has generated so far. Conover, Oct. 14: I sit corrected. I should have said that the slope was everywhere", poor unfortunate wretch started thread days ago would like comment responses generated far conover oct sit corrected said slope everywhere,0
138,"'Vidar the complascent, OK! Looks like at least 1 person addressed every issue you have thus far addressed to this motley ng in the last month. For the answer to your current issue consult deja.com for the perenial alwaysontopSM thingy aka setwinpos mojo Bye, Neila OK, sorry if I upset you, not my intention. I got responses to my first question, thanks to Peter Mundy, but the other replies was just a great humour. I expected too much I guess, asking for a routine that would do it! Again, sorry if anybody was offended by my last post.'", complascent ok looks like least person addressed every issue thus far addressed motley ng last month answer current issue consult deja com perenial alwaysontopsm thingy aka setwinpos mojo bye neila ok sorry upset you intention got responses first question thanks peter mundy replies great humour expected much guess asking routine would it again sorry anybody offended last post ,1
