id,comment,Label
51,"'Unless I am mistaken, thats the definition of deflation that prices drop and income doesnt. Ergo, the above is just flat-out wrong. Nope. Deflation simply means prices are declining (or to be more precise, the value of money is increasing, which is the same thing.) There isnt any special consideration made for the price of labor vs. the price of anything else. APL is a mistake, carried through to perfection. It is the language of the future for the programming techniques of the past: it creates a new generation of coding bums. Edsger W. Dijkstra, SIGPLAN Notices, Volume 17, Number 5'",0
52,'tell me this shit of a story',1
53,"'Hi [SNIP] Just think how much less bandwidth Tim would create if people didnt reply to him. Yep! Now might be a time to look up on how to set up killfiles in your newsreader. How about us with newsreaders who keep losing them???? or how to use private replies. That will not help, he will post them here after changing the contents to fit his purpose! And after adding 1000 lines of his VIC babble. Tim Rue moratorium now in effect. Before you buy.'",1
54,"'Now you are tasting for 8/5 what Cons taste 24/7. Get the picture? Think you have to guts, the fortitude, the Will to remain sane, safe and sound and get out and make it under such a regime? Doubt it, you have experinaced trouble here already in doing so. LOTS OF LOVE MAX Max, While I am sure there are ""some"" (translate to FEW) cases of this with the Cons, you will find that in most cases the staff communicate very succintly what they want, but the con ""turns a deaf ear"". Fraternally, Walt Sgt. NYSDOCS ""If ya cant do the time, dont do the crime!"" Tony Barretta'",0
55,"'Dont you know the secret to success in business is to advertise, unless it is illegal, then I and others here understand. LOTS OF LOVE MAX Max, I have news for you the REAL secret to success in business is purducing a GOOD PRODUCT! Advertising is secondary. Groan. Here we go. Walty is going to tell us all what a management guru he is now. And what does that have to do with what I posted in response to Andy? Max was pointing out that marketing is central to business success, and that you are handicapping your business potential by not naming it at every opportunity. Andy Below is what I posted to Andy? Andy, Amway would be for guys like you. I started mine from scratch. And it is not an Amway type busienss. Dont bother to ask. If I wanted you to know I would tell you. Fraternally, Walt Sgt. NYSDOCS Fraternally, Walt Sgt. NYSDOCS ""If ya cant do the time, dont do the crime!"" Tony Barretta'",1
56,"'white power ska pop-punk. Jon ""Facts are stupid things""-Ronald Reagan, at the 88 GOP convention Kill some time here: Keep in mind though, it is constantly under construction. Dont forget to sign my guestbook! .'",1
57,'show me that smelly plan of yours ',1
58,"'They are tanks and very difficult to mount. I gave mine away. Good luck. M try the WTB allterrainasaurus its the smallest 26"" off road tire I have been able to find, tioga is rumoured to be creating a 26"" cyclocross tire John Hansen Sarasota Fl.'",0
59,"'You might consider Masaaki Hatsumis excellent work on ""Stick Fighting"" (Tuttle,VT) as a reference book and to begin to explore the breadth of stick assisted technic. I dont know of any other focus books I would recommend off hand- Dan Inosantos book on Filipino Martial Arts is an I finally got myself a copy of that from Amazon. I am impressed-different style than I am used to, but _exactly_ the type of stick mechanics that I was looking for as a basis to integrate into my personal style. Very good book. Thomas ""If you arent modeling what you are teaching then you are teaching something else.""'",0
60,'damn you if your plan is not good or if you are not telling me about it',1
61,"'THERE IS NO SUCH THING AS A SCIENTIFIC DEFINITION OF GOD anywhere in the recorded annals of the scientific history of the World. Therefore, in order to produce a ""scientific proof of God"" you are also going to have to discover the ""scientific definition of God"" at the same time. So what [Hammond]So I have discovered it. Thats what. we are really talking about is the ""scientific discovery of God"" not simply the ""scientific proof of God"". When Chadwick discovered the Neutron he didnt discover the ""scientific proof of the Neutron"" he discovered the ""definition of the Neutron"" at the same time that he discovered the ""proof that it exists"". The same is true with God; as a scientific quantity. I do perceive another of those apples and oranges comparisons. As with many other discoveries, at the time time of the discovery of the neutron, it had no yet been defined. What we in Western society think of as God, however, has been defined and redefined over the last several thousand years. [Hammond]Not scientifically it hasnt. Philosophically, Psychologically, Theologically maybe, but not ""scientifically"". What ever you are describing, I cannot tell, but it ceratinly doesnt sound like the God I have read about and heard about. You can call it whatever you will, but unless it fits the classic description, it is not the God everyone has been arguing about proving or disproving for so long. [Hammond]I agree with that statement 100%. The ""scientific quantity"" must be obviously reconciled with the 5,000 year, 50 billion person historical opinion of God. In fact it is. The 4th order (Final) Psychology factor is a social psychology factor which EXACTLY fits, the 1,000 page description of this factor in the Bible. The Bible basically defines God as an ""invisible perfect man"" who has ""spiritual power over ordinary human beings"". This is what the 4th factor is, since the direct cause of it is the ""growth curve deficit"" see: This shows that the difference between a ""perfecdt man"" and us ""average men"" is the (universal) brain growth deficit. therefore this ""perfect man"" lives within our ""averagely developed"" body. ie. is the latent or ""ungrown"" part of our brain. this causes a ""latent or ungrown"" part of our MIND (sometimes called the unconscious mind) which is the ""spiritual force"" which guides us. Christ. this is a man size theory you know. I have never seen a Priest who looked like a boy! Gary M - George Hammond, M.S. Physics'",0
